TRDATE,REGION,STATE_NAME,MODE_OF_TRANSPORT,STATION_NAME,UTILITY,SECTOR,CAPACITY,NORMATIVE_STOCKS_REQUIRED_IN_DAYS,DAILY_REQUIREMENT,ACTUAL_STOCK_IMPORT,ACTUAL_STOCK_INDIGENOUS,ACTUAL_STOCK_TOTAL,ACTUAL_STOCK_DAYS,CRITICAL,SUPERCRITICAL,REMARKS
25-Apr-15,EASTERN,ORISSA,RAIL,KAMALANGA TPS,GMR ENERGY LIMITED,IPP,"1,050",20,13,34,81,114,9,NULL,NULL,NA
25-Apr-15,EASTERN,ORISSA,PITHEAD,IB VALLEY TPS,ORISSA POWER GENERATION CORPORATION LIMITED,STATE,420,15,6,0,181,181,30,NULL,NULL,NA
25-Apr-15,EASTERN,ORISSA,RAIL,STERLITE TPP,STERLITE ENERGY LIMITED,IPP,"2,400",20,18,5,228,233,13,NULL,NULL,NA
25-Apr-15,EASTERN,ORISSA,PITHEAD,TALCHER (OLD) TPS,NTPC LIMITED.,CENTRAL,460,15,10,0,286,286,30,NULL,NULL,NA
25-Apr-15,EASTERN,ORISSA,PITHEAD,TALCHER STPS,NTPC LIMITED.,CENTRAL,"3,000",15,55,22,"1,025","1,047",19,NULL,NULL,NA
25-Apr-15,NORTHERN,PUNJAB,RAIL,TALWANDI SABO TPP,STERLITE ENERGY LIMITED,IPP,660,25,8,0,0,0,0,Critical,SuperCritical,NA
25-Apr-15,NORTHERN,PUNJAB,RAIL,RAJPURA TPP,NABHA POWER LTD.,IPP,"1,400",30,16,233,142,375,24,NULL,NULL,NA
25-Apr-15,NORTHERN,PUNJAB,RAIL,GND TPS(BHATINDA),PUNJAB STATE POWER CORP. LTD.,STATE,440,30,4,0,201,201,55,NULL,NULL,NA
25-Apr-15,NORTHERN,PUNJAB,RAIL,GH TPS (LEH.MOH.),PUNJAB STATE POWER CORP. LTD.,STATE,920,30,8,0,358,358,48,NULL,NULL,NA
25-Apr-15,NORTHERN,PUNJAB,RAIL,ROPAR TPS,PUNJAB STATE POWER CORP. LTD.,STATE,"1,260",25,12,0,608,608,51,NULL,NULL,NA
25-Apr-15,NORTHERN,RAJASTHAN,RAIL,CHHABRA TPP,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,000",30,12,8,219,227,18,NULL,NULL,NA
25-Apr-15,NORTHERN,RAJASTHAN,RAIL,KOTA TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,240",30,19,86,506,592,32,NULL,NULL,NA
25-Apr-15,NORTHERN,RAJASTHAN,RAIL,SURATGARH TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,500",30,23,91,689,779,34,NULL,NULL,NA
25-Apr-15,SOUTHERN,TAMIL NADU,INTER MODAL,METTUR TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,440",30,15,99,19,117,8,NULL,NULL,NA
25-Apr-15,SOUTHERN,TAMIL NADU,INTER MODAL,ENNORE TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,450,30,3,0,28,28,9,NULL,NULL,NA
25-Apr-15,SOUTHERN,TAMIL NADU,INTER MODAL,VALLUR TPP,NTPC TAMILNADU ENERGY COMPANY LIMITED,CENTRAL,"1,500",30,15,2,34,37,2,Critical,SuperCritical,NA
25-Apr-15,SOUTHERN,TAMIL NADU,INTER MODAL,NORTH CHENNAI TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,830",30,22,64,54,118,5,Critical,NULL,NA
25-Apr-15,SOUTHERN,TAMIL NADU,INTER MODAL,TUTICORIN TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,050",30,19,226,87,313,16,NULL,NULL,NA
25-Apr-15,SOUTHERN,TELANGANA,PITHEAD,KAKATIYA TPS,TELANGANA STATE GENCO,STATE,500,15,8,0,179,179,21,NULL,NULL,NA
25-Apr-15,SOUTHERN,TELANGANA,RAIL,KOTHAGUDEM TPS,TELANGANA STATE GENCO,STATE,"1,720",20,29,0,654,654,22,NULL,NULL,NA
25-Apr-15,SOUTHERN,TELANGANA,PITHEAD,RAMAGUNDEM STPS,NTPC LIMITED.,CENTRAL,"2,600",15,45,0,860,860,19,NULL,NULL,NA
25-Apr-15,NORTHERN,UTTAR PRADESH,RAIL,PANKI TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,210,20,3,0,65,65,22,NULL,NULL,NA
25-Apr-15,NORTHERN,UTTAR PRADESH,RAIL,PARICHHA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,140",30,16,0,160,160,10,NULL,NULL,NA
25-Apr-15,NORTHERN,UTTAR PRADESH,RAIL,TANDA TPS,NTPC LIMITED.,CENTRAL,440,25,9,0,214,214,25,NULL,NULL,NA
25-Apr-15,NORTHERN,UTTAR PRADESH,PITHEAD,ANPARA C TPS,LANCO ANPARA POWER PVT. LTD.,IPP,"1,200",15,17,0,221,221,13,NULL,NULL,NA
25-Apr-15,NORTHERN,UTTAR PRADESH,RAIL,HARDUAGANJ TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,665,25,9,0,281,281,31,NULL,NULL,NA
25-Apr-15,NORTHERN,UTTAR PRADESH,RAIL,DADRI (NCTPP),NTPC LIMITED.,CENTRAL,"1,820",30,25,97,341,438,17,NULL,NULL,NA
25-Apr-15,NORTHERN,UTTAR PRADESH,PITHEAD,ANPARA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"2,130",15,25,0,356,356,14,NULL,NULL,NA
25-Apr-15,NORTHERN,UTTAR PRADESH,RAIL,OBRA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,278",20,11,0,366,366,34,NULL,NULL,NA
25-Apr-15,NORTHERN,UTTAR PRADESH,RAIL,UNCHAHAR TPS,NTPC LIMITED.,CENTRAL,"1,050",25,17,43,570,612,37,NULL,NULL,NA
25-Apr-15,NORTHERN,UTTAR PRADESH,RAIL,ROSA TPP Ph-I,ROSSA POWER SUPPLY CO. LTD.,IPP,"1,200",25,16,211,590,802,51,NULL,NULL,NA
25-Apr-15,SOUTHERN,ANDHRA PRADESH,RAIL,DAMODARAM SANJEEVAIAH TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,"1,600",20,11,0,0,0,0,Critical,SuperCritical,NA
25-Apr-15,SOUTHERN,ANDHRA PRADESH,RAIL,RAYALASEEMA TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,"1,050",25,18,0,123,123,7,NULL,NULL,NA
25-Apr-15,SOUTHERN,ANDHRA PRADESH,RAIL,Dr. N.TATA RAO TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,"1,760",20,29,0,259,259,9,NULL,NULL,NA
25-Apr-15,SOUTHERN,ANDHRA PRADESH,RAIL,SIMHADRI,NTPC LIMITED.,CENTRAL,"2,000",25,31,362,398,760,25,NULL,NULL,NA
25-Apr-15,EASTERN,BIHAR,RAIL,MUZAFFARPUR TPS,NTPC LIMITED.,CENTRAL,415,20,4,0,13,13,4,Critical,NULL,NA
25-Apr-15,EASTERN,BIHAR,PITHEAD,KAHALGAON TPS,NTPC LIMITED.,CENTRAL,"2,340",15,40,3,967,970,24,NULL,NULL,NA
25-Apr-15,WESTERN,CHHATTISGARH,RAIL,BARADARHA TPS,D.B.POWER CORP. LTD.,IPP,"1,200",15,5,0,0,0,0,Critical,SuperCritical,NA
25-Apr-15,WESTERN,CHHATTISGARH,PITHEAD,KORBA-II,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,440,15,8,0,13,13,2,Critical,SuperCritical,NA
25-Apr-15,WESTERN,CHHATTISGARH,PITHEAD,KORBA-WEST TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,"1,340",15,22,0,47,47,2,Critical,SuperCritical,NA
25-Apr-15,WESTERN,CHHATTISGARH,RAIL,PATHADI TPP,LANCO AMARKANTAK POWER PVT. LTD.,IPP,600,15,5,0,73,73,15,NULL,NULL,NA
25-Apr-15,WESTERN,CHHATTISGARH,RAIL,BHILAI TPS,NTPC-SAIL POWER  CO. PVT. LTD.,CENTRAL,500,20,9,69,252,320,35,NULL,NULL,NA
25-Apr-15,WESTERN,CHHATTISGARH,RAIL,DSPM TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,500,15,10,0,334,334,33,NULL,NULL,NA
25-Apr-15,WESTERN,CHHATTISGARH,PITHEAD,SIPAT STPS,NTPC LIMITED.,CENTRAL,"2,980",15,41,295,534,829,20,NULL,NULL,NA
25-Apr-15,WESTERN,CHHATTISGARH,PITHEAD,KORBA STPS,NTPC LIMITED.,CENTRAL,"2,600",15,47,0,687,687,15,NULL,NULL,NA
25-Apr-15,NORTHERN,DELHI,RAIL,RAJGHAT TPS,INDRAPRASTHA  POWER GENERATION COMPANY LIMITED,STATE,135,20,1,0,30,30,23,NULL,NULL,NA
25-Apr-15,NORTHERN,DELHI,RAIL,BADARPUR TPS,NTPC LIMITED.,CENTRAL,705,30,9,0,510,510,57,NULL,NULL,NA
25-Apr-15,WESTERN,GUJARAT,RAIL,SIKKA REP. TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,490,30,2,5,42,47,23,NULL,NULL,NA
25-Apr-15,WESTERN,GUJARAT,RAIL,SABARMATI (C STATION),TORRENT POWER LTD,PRIVATE,422,30,6,20,59,79,14,NULL,NULL,NA
25-Apr-15,WESTERN,GUJARAT,RAIL,GANDHI NAGAR TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,870,30,8,4,157,160,21,NULL,NULL,NA
25-Apr-15,WESTERN,GUJARAT,RAIL,UKAI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,"1,350",30,15,4,163,167,11,NULL,NULL,NA
26-Apr-15,NORTHERN,UTTAR PRADESH,PITHEAD,RIHAND STPS,NTPC LIMITED.,CENTRAL,"3,000",15,44,82,652,733,17,NULL,NULL,NA
26-Apr-15,NORTHERN,UTTAR PRADESH,PITHEAD,SINGRAULI STPS,NTPC LIMITED.,CENTRAL,"2,000",15,35,0,665,665,19,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,HALDIA TPP,HALDIA ENERGY LTD.,IPP,600,20,9,17,31,47,5,Critical,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,SOUTHERN REPL. TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,135,20,2,0,68,68,33,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,DURGAPUR TPS,DAMODAR VALLEY CORPORATION,CENTRAL,340,20,5,0,78,78,16,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,TITAGARH TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,240,20,4,0,108,108,26,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,D.P.L. TPS,DURGAPUR PROJECTS LIMITED,STATE,880,25,4,0,109,109,26,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,BANDEL TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,450,20,3,0,109,109,36,NULL,NULL,NA
26-Apr-15,SOUTHERN,ANDHRA PRADESH,RAIL,DAMODARAM SANJEEVAIAH TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,"1,600",20,11,0,0,0,0,Critical,SuperCritical,NA
26-Apr-15,SOUTHERN,ANDHRA PRADESH,RAIL,RAYALASEEMA TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,"1,050",25,18,0,124,124,7,NULL,NULL,NA
26-Apr-15,SOUTHERN,ANDHRA PRADESH,RAIL,Dr. N.TATA RAO TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,"1,760",20,29,0,271,271,9,NULL,NULL,NA
26-Apr-15,SOUTHERN,ANDHRA PRADESH,RAIL,SIMHADRI,NTPC LIMITED.,CENTRAL,"2,000",25,31,367,395,762,25,NULL,NULL,NA
26-Apr-15,EASTERN,BIHAR,RAIL,MUZAFFARPUR TPS,NTPC LIMITED.,CENTRAL,415,20,4,0,13,13,4,Critical,NULL,NA
26-Apr-15,EASTERN,BIHAR,PITHEAD,KAHALGAON TPS,NTPC LIMITED.,CENTRAL,"2,340",15,40,0,966,966,24,NULL,NULL,NA
26-Apr-15,WESTERN,CHHATTISGARH,RAIL,BARADARHA TPS,D.B.POWER CORP. LTD.,IPP,"1,200",15,5,0,0,0,0,Critical,SuperCritical,NA
26-Apr-15,WESTERN,CHHATTISGARH,PITHEAD,KORBA-II,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,440,15,8,0,15,15,2,Critical,SuperCritical,NA
26-Apr-15,WESTERN,CHHATTISGARH,PITHEAD,KORBA-WEST TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,"1,340",15,22,0,52,52,2,Critical,SuperCritical,NA
26-Apr-15,WESTERN,CHHATTISGARH,RAIL,PATHADI TPP,LANCO AMARKANTAK POWER PVT. LTD.,IPP,600,15,5,0,70,70,14,NULL,NULL,NA
26-Apr-15,WESTERN,CHHATTISGARH,RAIL,BHILAI TPS,NTPC-SAIL POWER  CO. PVT. LTD.,CENTRAL,500,20,9,67,246,313,34,NULL,NULL,NA
26-Apr-15,WESTERN,CHHATTISGARH,RAIL,DSPM TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,500,15,10,0,336,336,34,NULL,NULL,NA
26-Apr-15,WESTERN,CHHATTISGARH,PITHEAD,SIPAT STPS,NTPC LIMITED.,CENTRAL,"2,980",15,41,294,545,839,21,NULL,NULL,NA
26-Apr-15,WESTERN,CHHATTISGARH,PITHEAD,KORBA STPS,NTPC LIMITED.,CENTRAL,"2,600",15,47,0,686,686,15,NULL,NULL,NA
26-Apr-15,NORTHERN,DELHI,RAIL,RAJGHAT TPS,INDRAPRASTHA  POWER GENERATION COMPANY LIMITED,STATE,135,20,1,0,29,29,22,NULL,NULL,NA
26-Apr-15,NORTHERN,DELHI,RAIL,BADARPUR TPS,NTPC LIMITED.,CENTRAL,705,30,9,0,504,504,56,NULL,NULL,NA
26-Apr-15,WESTERN,GUJARAT,RAIL,SIKKA REP. TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,490,30,2,5,41,45,23,NULL,NULL,NA
26-Apr-15,WESTERN,GUJARAT,RAIL,SABARMATI (C STATION),TORRENT POWER LTD,PRIVATE,422,30,6,19,55,74,13,NULL,NULL,NA
26-Apr-15,WESTERN,GUJARAT,RAIL,GANDHI NAGAR TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,870,30,8,6,161,167,21,NULL,NULL,NA
26-Apr-15,WESTERN,GUJARAT,RAIL,UKAI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,"1,350",30,15,6,166,171,12,NULL,NULL,NA
26-Apr-15,WESTERN,GUJARAT,RAIL,WANAKBORI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,"1,470",30,15,0,352,352,24,NULL,NULL,NA
26-Apr-15,NORTHERN,HARYANA,RAIL,INDIRA GANDHI STPP,ARAVALI POWER COMPANY PRIVATE LIMITED,CENTRAL,"1,500",25,18,60,92,151,8,NULL,NULL,NA
26-Apr-15,NORTHERN,HARYANA,RAIL,YAMUNA NAGAR TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,600,25,9,60,169,230,25,NULL,NULL,NA
26-Apr-15,NORTHERN,HARYANA,RAIL,MAHATMA GANDHI TPS,JHAJJAR POWER LTD.,IPP,"1,320",25,16,41,358,399,25,NULL,NULL,NA
26-Apr-15,NORTHERN,HARYANA,RAIL,PANIPAT TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,"1,360",25,10,87,462,548,55,NULL,NULL,NA
26-Apr-15,NORTHERN,HARYANA,RAIL,RAJIV GANDHI TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,"1,200",25,17,101,520,620,37,NULL,NULL,NA
26-Apr-15,EASTERN,JHARKHAND,ROAD,TENUGHAT TPS,TENUGHAT VIDYUT NIGAM LIMITED,STATE,420,20,6,0,40,40,7,NULL,NULL,NA
26-Apr-15,EASTERN,JHARKHAND,RAIL,PATRATU TPS,JHARKHAND STATE ELECTRICITY BOARD,STATE,770,20,3,0,144,144,48,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,SAGARDIGHI TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,600,20,10,0,115,115,12,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,SANTALDIH TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,980,20,9,0,139,139,16,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,KOLAGHAT TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,"1,260",25,18,0,219,219,13,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,DURGAPUR STEEL TPS,DAMODAR VALLEY CORPORATION,CENTRAL,"1,000",20,8,0,235,235,28,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,BUDGE BUDGE TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,750,20,10,0,242,242,25,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,BAKRESWAR TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,"1,050",20,15,0,251,251,16,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,RAIL,MEJIA TPS,DAMODAR VALLEY CORPORATION,CENTRAL,"2,340",20,25,0,378,378,15,NULL,NULL,NA
26-Apr-15,EASTERN,WEST BENGAL,PITHEAD,FARAKKA STPS,NTPC LIMITED.,CENTRAL,"2,100",15,29,38,480,518,18,NULL,NULL,NA
26-Apr-15,EASTERN,JHARKHAND,RAIL,KODARMA TPP,DAMODAR VALLEY CORPORATION,CENTRAL,"1,000",20,7,0,217,217,30,NULL,NULL,NA
26-Apr-15,EASTERN,JHARKHAND,RAIL,BOKARO `B` TPS,DAMODAR VALLEY CORPORATION,CENTRAL,630,20,5,0,256,256,51,NULL,NULL,NA
26-Apr-15,EASTERN,JHARKHAND,RAIL,MAITHON RB TPP,MAITHON POWER LIMITED,IPP,"1,050",20,12,0,285,285,24,NULL,NULL,NA
26-Apr-15,EASTERN,JHARKHAND,RAIL,CHANDRAPURA(DVC) TPS,DAMODAR VALLEY CORPORATION,CENTRAL,890,20,12,0,384,384,32,NULL,NULL,NA
26-Apr-15,SOUTHERN,KARNATAKA,RAIL,RAICHUR TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,"1,720",30,31,0,77,77,2,Critical,SuperCritical,NA
26-Apr-15,SOUTHERN,KARNATAKA,RAIL,BELLARY TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,"1,000",30,14,0,198,198,14,NULL,NULL,NA
26-Apr-15,WESTERN,MADHYA PRADESH,RAIL,SATPURA TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,330",20,14,0,48,48,4,Critical,NULL,NA
26-Apr-15,WESTERN,MADHYA PRADESH,PITHEAD,AMARKANTAK EXT TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,450,15,4,0,134,134,31,NULL,NULL,NA
26-Apr-15,WESTERN,MADHYA PRADESH,RAIL,SHRI SINGHAJI TPP,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,200",20,12,0,195,195,17,NULL,NULL,NA
26-Apr-15,WESTERN,MADHYA PRADESH,RAIL,BINA TPS,JAI PRAKASH POWER VENTURE LTD.,IPP,500,25,5,27,200,227,43,NULL,NULL,NA
26-Apr-15,WESTERN,MADHYA PRADESH,RAIL,SANJAY GANDHI TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,340",20,17,0,283,283,17,NULL,NULL,NA
26-Apr-15,WESTERN,MADHYA PRADESH,PITHEAD,VINDHYACHAL STPS,NTPC LIMITED.,CENTRAL,"4,760",15,63,434,"1,132","1,566",25,NULL,NULL,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,AMARAVATI TPS,INDIABULLS POWER LTD.,IPP,"1,350",20,5,0,5,5,1,Critical,SuperCritical,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,EMCO WARORA TPS,EMCO ENERGY LTD,IPP,600,20,8,0,11,11,1,Critical,SuperCritical,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,TIRORA TPS,ADANI POWER LTD.,IPP,"3,300",20,28,38,39,77,3,Critical,SuperCritical,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,KORADI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,700",25,7,0,58,58,8,NULL,NULL,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,BUTIBORI TPP,Vidarbha Industries Power Ltd.,IPP,600,20,7,49,124,173,24,NULL,NULL,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,DAHANU TPS,RELIANCE INFRASTRUCTURE LTD.,PRIVATE,500,25,8,274,128,402,52,NULL,NULL,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,PARLI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,130",25,14,0,135,135,9,NULL,NULL,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,PARAS TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,500,25,8,0,176,176,23,NULL,NULL,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,KHAPARKHEDA TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,340",25,19,0,192,192,10,NULL,NULL,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,NASIK TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,630,25,10,0,307,307,29,NULL,NULL,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,BHUSAWAL TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,420",20,15,2,329,331,22,NULL,NULL,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,MAUDA TPS,NTPC LIMITED.,CENTRAL,"1,000",20,16,184,377,561,36,NULL,NULL,NA
26-Apr-15,WESTERN,MAHARASHTRA,RAIL,CHANDRAPUR(MAHARASHTRA) STPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"2,840",20,32,48,431,479,15,NULL,NULL,NA
26-Apr-15,EASTERN,ORISSA,RAIL,KAMALANGA TPS,GMR ENERGY LIMITED,IPP,"1,050",20,13,39,75,114,9,NULL,NULL,NA
26-Apr-15,EASTERN,ORISSA,PITHEAD,IB VALLEY TPS,ORISSA POWER GENERATION CORPORATION LIMITED,STATE,420,15,6,0,181,181,30,NULL,NULL,NA
26-Apr-15,EASTERN,ORISSA,RAIL,STERLITE TPP,STERLITE ENERGY LIMITED,IPP,"2,400",20,18,5,225,231,13,NULL,NULL,NA
26-Apr-15,EASTERN,ORISSA,PITHEAD,TALCHER (OLD) TPS,NTPC LIMITED.,CENTRAL,460,15,10,0,287,287,30,NULL,NULL,NA
26-Apr-15,EASTERN,ORISSA,PITHEAD,TALCHER STPS,NTPC LIMITED.,CENTRAL,"3,000",15,55,29,"1,066","1,096",20,NULL,NULL,NA
26-Apr-15,NORTHERN,PUNJAB,RAIL,TALWANDI SABO TPP,STERLITE ENERGY LIMITED,IPP,660,25,8,0,0,0,0,Critical,SuperCritical,NA
26-Apr-15,NORTHERN,PUNJAB,RAIL,RAJPURA TPP,NABHA POWER LTD.,IPP,"1,400",30,16,236,148,385,25,NULL,NULL,NA
26-Apr-15,NORTHERN,PUNJAB,RAIL,GND TPS(BHATINDA),PUNJAB STATE POWER CORP. LTD.,STATE,440,30,4,0,201,201,55,NULL,NULL,NA
26-Apr-15,NORTHERN,PUNJAB,RAIL,GH TPS (LEH.MOH.),PUNJAB STATE POWER CORP. LTD.,STATE,920,30,8,0,362,362,48,NULL,NULL,NA
26-Apr-15,NORTHERN,PUNJAB,RAIL,ROPAR TPS,PUNJAB STATE POWER CORP. LTD.,STATE,"1,260",25,12,0,598,598,50,NULL,NULL,NA
26-Apr-15,NORTHERN,RAJASTHAN,RAIL,CHHABRA TPP,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,000",30,12,9,212,221,18,NULL,NULL,NA
26-Apr-15,NORTHERN,RAJASTHAN,RAIL,KOTA TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,240",30,19,84,516,600,33,NULL,NULL,NA
26-Apr-15,NORTHERN,RAJASTHAN,RAIL,SURATGARH TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,500",30,23,89,701,790,35,NULL,NULL,NA
26-Apr-15,SOUTHERN,TAMIL NADU,INTER MODAL,METTUR TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,440",30,15,106,14,119,8,NULL,NULL,NA
26-Apr-15,SOUTHERN,TAMIL NADU,INTER MODAL,VALLUR TPP,NTPC TAMILNADU ENERGY COMPANY LIMITED,CENTRAL,"1,500",30,15,2,23,25,2,Critical,SuperCritical,NA
26-Apr-15,SOUTHERN,TAMIL NADU,INTER MODAL,ENNORE TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,450,30,3,0,30,30,10,NULL,NULL,NA
26-Apr-15,SOUTHERN,TAMIL NADU,INTER MODAL,NORTH CHENNAI TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,830",30,22,59,59,118,5,Critical,NULL,NA
26-Apr-15,SOUTHERN,TAMIL NADU,INTER MODAL,TUTICORIN TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,050",30,19,233,85,318,17,NULL,NULL,NA
26-Apr-15,SOUTHERN,TELANGANA,PITHEAD,KAKATIYA TPS,TELANGANA STATE GENCO,STATE,500,15,8,0,180,180,22,NULL,NULL,NA
26-Apr-15,SOUTHERN,TELANGANA,RAIL,KOTHAGUDEM TPS,TELANGANA STATE GENCO,STATE,"1,720",20,29,0,658,658,22,NULL,NULL,NA
26-Apr-15,SOUTHERN,TELANGANA,PITHEAD,RAMAGUNDEM STPS,NTPC LIMITED.,CENTRAL,"2,600",15,45,0,857,857,19,NULL,NULL,NA
26-Apr-15,NORTHERN,UTTAR PRADESH,RAIL,PANKI TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,210,20,3,0,67,67,22,NULL,NULL,NA
26-Apr-15,NORTHERN,UTTAR PRADESH,RAIL,PARICHHA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,140",30,16,0,161,161,10,NULL,NULL,NA
26-Apr-15,NORTHERN,UTTAR PRADESH,RAIL,TANDA TPS,NTPC LIMITED.,CENTRAL,440,25,9,0,212,212,25,NULL,NULL,NA
26-Apr-15,NORTHERN,UTTAR PRADESH,PITHEAD,ANPARA C TPS,LANCO ANPARA POWER PVT. LTD.,IPP,"1,200",15,17,0,220,220,13,NULL,NULL,NA
