TRDATE,REGION,STATENAME,MODEOFTRANSPORT,STATIONNAME,UTILITY,SECTOR,CAPACITY,NORMATIVESTOCKSREQUIREDINDAYS,DAILYREQUIREMENT,ACTUALSTOCKIMPORT,ACTUALSTOCKINDIGENOUS,ACTUALSTOCKTOTAL,ACTUALSTOCKDAYS,CRITICAL,SUPERCRITICAL,REMARKS
12-Dec-14,NORTHERN,DELHI,RAIL,RAJGHAT TPS,INDRAPRASTHA  POWER GENERATION COMPANY LIMITED,STATE,135,20,2,0,60,60,39,NA,NA,NA
12-Dec-14,NORTHERN,DELHI,RAIL,BADARPUR TPS,NTPC LIMITED.,CENTRAL,705,30,15,0,86,86,6,Critical,NA,NA
12-Dec-14,WESTERN,GUJARAT,RAIL,SABARMATI (C STATION),TORRENT POWER LTD,PRIVATE,400,30,5,26,19,45,9,NA,NA,NA
12-Dec-14,WESTERN,GUJARAT,RAIL,SIKKA REP. TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,240,30,3,0,20,20,8,NA,NA,NA
12-Dec-14,WESTERN,GUJARAT,RAIL,GANDHI NAGAR TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,870,30,7,44,41,85,12,NA,NA,NA
12-Dec-14,WESTERN,GUJARAT,RAIL,UKAI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,"1,350",30,14,68,91,159,12,NA,NA,NA
12-Dec-14,WESTERN,GUJARAT,RAIL,WANAKBORI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,"1,470",30,16,0,130,130,8,NA,NA,NA
12-Dec-14,NORTHERN,HARYANA,RAIL,INDIRA GANDHI STPP,ARAVALI POWER COMPANY PRIVATE LIMITED,CENTRAL,"1,500",25,21,0,0,0,0,Critical,SuperCritical,NA
12-Dec-14,NORTHERN,HARYANA,RAIL,PANIPAT TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,"1,360",25,21,7,13,19,1,Critical,SuperCritical,NA
12-Dec-14,NORTHERN,HARYANA,RAIL,RAJIV GANDHI TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,"1,200",25,17,22,47,69,4,Critical,NA,NA
12-Dec-14,NORTHERN,HARYANA,RAIL,MAHATMA GANDHI TPS,JHAJJAR POWER LTD.,IPP,"1,320",25,17,15,81,95,5,Critical,NA,NA
12-Dec-14,NORTHERN,HARYANA,RAIL,YAMUNA NAGAR TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,600,25,11,5,143,148,14,NA,NA,NA
12-Dec-14,EASTERN,JHARKHAND,RAIL,CHANDRAPURA(DVC) TPS,DAMODAR VALLEY CORPORATION,CENTRAL,890,20,10,0,8,8,1,Critical,SuperCritical,NA
12-Dec-14,EASTERN,JHARKHAND,RAIL,PATRATU TPS,JHARKHAND STATE ELECTRICITY BOARD,STATE,770,20,2,0,31,31,15,NA,NA,NA
12-Dec-14,EASTERN,JHARKHAND,RAIL,BOKARO 'B' TPS,DAMODAR VALLEY CORPORATION,CENTRAL,630,20,7,0,48,48,7,NA,NA,NA
12-Dec-14,EASTERN,JHARKHAND,ROAD,TENUGHAT TPS,TENUGHAT VIDYUT NIGAM LIMITED,STATE,420,20,5,0,86,86,16,NA,NA,NA
12-Dec-14,EASTERN,JHARKHAND,RAIL,KODARMA TPP,DAMODAR VALLEY CORPORATION,CENTRAL,"1,000",20,7,0,109,109,16,NA,NA,NA
12-Dec-14,EASTERN,JHARKHAND,RAIL,MAITHON RB TPP,MAITHON POWER LIMITED,IPP,"1,050",20,14,0,334,334,25,NA,NA,NA
12-Dec-14,SOUTHERN,KARNATAKA,RAIL,RAICHUR TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,"1,720",30,23,0,18,18,1,Critical,SuperCritical,NA
12-Dec-14,SOUTHERN,KARNATAKA,RAIL,BELLARY TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,"1,000",30,13,0,61,61,5,Critical,NA,NA
12-Dec-14,WESTERN,MADHYA PRADESH,RAIL,SHRI SINGHAJI TPP,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,200",20,8,16,31,48,6,Critical,NA,NA
12-Dec-14,WESTERN,MADHYA PRADESH,RAIL,SANJAY GANDHI TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,340",20,16,0,36,36,2,Critical,SuperCritical,NA
12-Dec-14,WESTERN,MADHYA PRADESH,PITHEAD,VINDHYACHAL STPS,NTPC LIMITED.,CENTRAL,"4,260",15,72,74,46,120,2,Critical,SuperCritical,NA
12-Dec-14,WESTERN,MADHYA PRADESH,RAIL,BINA TPS,JAYPEE BINA THERMAL POWER PLANT,IPP,500,25,5,1,52,52,10,NA,NA,NA
12-Dec-14,WESTERN,MADHYA PRADESH,RAIL,SATPURA TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,330",20,14,0,61,61,4,Critical,NA,NA
12-Dec-14,WESTERN,MADHYA PRADESH,PITHEAD,AMARKANTAK EXT TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,450,15,5,0,79,79,15,NA,NA,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,TIRORA TPS,ADANI POWER LTD.,IPP,"3,300",20,35,1,2,4,0,Critical,SuperCritical,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,BUTIBORI TPP,Vidarbha Industries Power Ltd.,IPP,600,20,7,0,10,10,1,Critical,SuperCritical,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,PARAS TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,500,25,8,0,13,13,2,Critical,SuperCritical,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,EMCO WARORA TPS,EMCO ENERGY LTD,IPP,600,20,7,0,13,13,2,Critical,SuperCritical,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,KORADI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,040",25,8,0,13,13,2,Critical,SuperCritical,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,AMARAVATI TPS,INDIABULLS POWER LTD.,IPP,540,20,4,0,17,17,4,Critical,NA,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,PARLI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,130",25,11,0,34,34,3,Critical,SuperCritical,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,DAHANU TPS,RELIANCE INFRASTRUCTURE LTD.,PRIVATE,500,25,8,70,34,104,14,NA,NA,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,CHANDRAPUR(MAHARASHTRA) STPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"2,340",20,29,0,55,55,2,Critical,SuperCritical,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,BHUSAWAL TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,420",20,18,0,89,89,5,Critical,NA,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,KHAPARKHEDA TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,340",25,18,0,99,99,5,Critical,NA,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,NASIK TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,630,25,10,0,109,109,11,NA,NA,NA
12-Dec-14,WESTERN,MAHARASHTRA,RAIL,MAUDA TPS,NTPC LIMITED.,CENTRAL,"1,000",20,17,182,282,463,27,NA,NA,NA
12-Dec-14,EASTERN,ORISSA,RAIL,KAMALANGA TPS,GMR ENERGY LIMITED,IPP,"1,050",20,8,28,74,102,13,NA,NA,NA
12-Dec-14,EASTERN,ORISSA,RAIL,STERLITE TPP,STERLITE ENERGY LIMITED,IPP,"2,400",20,17,50,96,146,9,NA,NA,NA
12-Dec-14,EASTERN,ORISSA,RAIL,IB VALLEY TPS,ORISSA POWER GENERATION CORPORATION LIMITED,STATE,420,15,7,0,188,188,26,NA,NA,NA
12-Dec-14,EASTERN,ORISSA,PITHEAD,TALCHER (OLD) TPS,NTPC LIMITED.,CENTRAL,460,15,9,0,331,331,38,NA,NA,NA
12-Dec-14,EASTERN,ORISSA,PITHEAD,TALCHER STPS,NTPC LIMITED.,CENTRAL,"3,000",15,57,5,574,579,10,NA,NA,NA
12-Dec-14,NORTHERN,PUNJAB,RAIL,TALWANDI SABO TPP,STERLITE ENERGY LIMITED,IPP,660,25,6,84,11,95,17,NA,NA,NA
12-Dec-14,NORTHERN,PUNJAB,RAIL,RAJPURA TPP,NABHA POWER LTD.,IPP,"1,400",30,15,0,21,21,1,Critical,SuperCritical,NA
12-Dec-14,NORTHERN,PUNJAB,RAIL,GND TPS(BHATINDA),PUNJAB STATE POWER CORP. LTD.,STATE,440,30,7,0,62,62,9,NA,NA,NA
12-Dec-14,NORTHERN,PUNJAB,RAIL,GH TPS (LEH.MOH.),PUNJAB STATE POWER CORP. LTD.,STATE,920,30,14,0,84,84,6,Critical,NA,NA
12-Dec-14,NORTHERN,PUNJAB,RAIL,ROPAR TPS,PUNJAB STATE POWER CORP. LTD.,STATE,"1,260",25,20,0,290,290,14,NA,NA,NA
12-Dec-14,NORTHERN,RAJASTHAN,RAIL,CHHABRA TPP,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,000",30,10,0,130,130,13,NA,NA,NA
12-Dec-14,NORTHERN,RAJASTHAN,RAIL,SURATGARH TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,500",30,21,0,170,170,8,NA,NA,NA
12-Dec-14,NORTHERN,RAJASTHAN,RAIL,KOTA TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,240",30,17,0,248,248,15,NA,NA,NA
12-Dec-14,SOUTHERN,TAMIL NADU,INTER MODAL,ENNORE TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,450,30,3,0,17,17,5,Critical,NA,NA
12-Dec-14,SOUTHERN,TAMIL NADU,INTER MODAL,VALLUR TPP,NTPC TAMILNADU ENERGY COMPANY LIMITED,CENTRAL,"1,500",30,19,93,28,121,6,Critical,NA,NA
12-Dec-14,SOUTHERN,TAMIL NADU,INTER MODAL,TUTICORIN TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,050",30,18,10,53,62,3,Critical,SuperCritical,NA
12-Dec-14,SOUTHERN,TAMIL NADU,INTER MODAL,NORTH CHENNAI TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,830",30,19,11,63,75,4,Critical,NA,NA
12-Dec-14,SOUTHERN,TAMIL NADU,INTER MODAL,METTUR TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,"1,440",30,16,144,125,269,17,NA,NA,NA
12-Dec-14,NORTHERN,UTTAR PRADESH,RAIL,UNCHAHAR TPS,NTPC LIMITED.,CENTRAL,"1,050",25,17,0,0,0,0,Critical,SuperCritical,NA
12-Dec-14,NORTHERN,UTTAR PRADESH,RAIL,HARDUAGANJ TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,665,25,9,0,2,2,0,Critical,SuperCritical,NA
12-Dec-14,NORTHERN,UTTAR PRADESH,RAIL,PANKI TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,210,20,3,0,4,4,1,Critical,SuperCritical,NA
12-Dec-14,NORTHERN,UTTAR PRADESH,RAIL,PARICHHA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,140",30,14,0,17,17,1,Critical,SuperCritical,NA
12-Dec-14,NORTHERN,UTTAR PRADESH,RAIL,TANDA TPS,NTPC LIMITED.,CENTRAL,440,25,8,0,18,18,2,Critical,SuperCritical,NA
12-Dec-14,NORTHERN,UTTAR PRADESH,RAIL,DADRI (NCTPP),NTPC LIMITED.,CENTRAL,"1,820",30,27,107,26,133,5,Critical,NA,NA
12-Dec-14,NORTHERN,UTTAR PRADESH,PITHEAD,RIHAND STPS,NTPC LIMITED.,CENTRAL,"3,000",15,48,9,76,85,2,Critical,SuperCritical,NA
12-Dec-14,NORTHERN,UTTAR PRADESH,PITHEAD,SINGRAULI STPS,NTPC LIMITED.,CENTRAL,"2,000",15,32,0,82,82,3,Critical,SuperCritical,NA
12-Dec-14,NORTHERN,UTTAR PRADESH,RAIL,OBRA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,278",20,11,0,96,96,8,NA,NA,NA
12-Dec-14,NORTHERN,UTTAR PRADESH,PITHEAD,ANPARA C TPS,LANCO ANPARA POWER PVT. LTD.,IPP,"1,200",15,15,0,118,118,8,NA,NA,NA
12-Dec-14,NORTHERN,UTTAR PRADESH,PITHEAD,ANPARA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,"1,630",15,23,0,293,293,13,NA,NA,NA
12-Dec-14,NORTHERN,UTTAR PRADESH,RAIL,ROSA TPP Ph-I,ROSSA POWER SUPPLY CO. LTD.,IPP,"1,200",25,16,126,293,419,26,NA,NA,Inadequate coal avail.-CCL
12-Dec-14,EASTERN,WEST BENGAL,RAIL,NEW COSSIPORE TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,160,20,1,0,0,0,0,Critical,SuperCritical,NA
12-Dec-14,EASTERN,WEST BENGAL,RAIL,KOLAGHAT TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,"1,260",25,17,0,43,43,2,Critical,SuperCritical,NA
12-Dec-14,EASTERN,WEST BENGAL,RAIL,D.P.L. TPS,DURGAPUR PROJECTS LIMITED,STATE,880,25,4,0,53,53,13,NA,NA,NA
12-Dec-14,EASTERN,WEST BENGAL,RAIL,SOUTHERN REPL. TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,135,20,2,0,55,55,29,NA,NA,NA
12-Dec-14,EASTERN,WEST BENGAL,RAIL,SANTALDIH TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,980,20,8,0,57,57,7,NA,NA,NA
12-Dec-14,EASTERN,WEST BENGAL,RAIL,BANDEL TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,450,20,4,0,71,71,17,NA,NA,NA
12-Dec-14,EASTERN,WEST BENGAL,RAIL,BAKRESWAR TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,"1,050",20,16,0,108,108,7,NA,NA,NA
12-Dec-14,EASTERN,WEST BENGAL,RAIL,TITAGARH TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,240,20,4,0,108,108,28,NA,NA,NA
12-Dec-14,EASTERN,WEST BENGAL,PITHEAD,FARAKKA STPS,NTPC LIMITED.,CENTRAL,"2,100",15,27,16,113,128,5,Critical,NA,NA
12-Dec-14,EASTERN,WEST BENGAL,RAIL,DURGAPUR TPS,DAMODAR VALLEY CORPORATION,CENTRAL,340,20,5,0,117,117,23,NA,NA,NA
12-Dec-14,EASTERN,WEST BENGAL,RAIL,DURGAPUR STEEL TPS,DAMODAR VALLEY CORPORATION,CENTRAL,"1,000",20,10,0,158,158,16,NA,NA,NA
12-Dec-14,EASTERN,WEST BENGAL,RAIL,SAGARDIGHI TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,600,20,16,0,159,159,10,NA,NA,NA
12-Dec-14,EASTERN,WEST BENGAL,RAIL,BUDGE BUDGE TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,750,20,11,0,215,215,19,NA,NA,NA
12-Dec-14,EASTERN,WEST BENGAL,RAIL,MEJIA TPS,DAMODAR VALLEY CORPORATION,CENTRAL,"2,340",20,25,0,221,221,9,NA,NA,NA
22-Dec-14,SOUTHERN,ANDHRA PRADESH,RAIL,RAYALASEEMA TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,"1,050",25,14,0,2,2,0,Critical,SuperCritical,CIL Supply 111% of ACQ
22-Dec-14,SOUTHERN,ANDHRA PRADESH,RAIL,Dr. N.TATA RAO TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,"1,760",20,27,0,108,108,4,Critical,NA,MCL Supply 49% of ACQ
22-Dec-14,SOUTHERN,ANDHRA PRADESH,PITHEAD,KAKATIYA TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,500,15,8,0,135,135,18,NA,NA,NA
22-Dec-14,SOUTHERN,ANDHRA PRADESH,RAIL,SIMHADRI,NTPC LIMITED.,CENTRAL,"2,000",25,34,232,345,577,17,NA,NA,NA
22-Dec-14,SOUTHERN,ANDHRA PRADESH,PITHEAD,RAMAGUNDEM STPS,NTPC LIMITED.,CENTRAL,"2,600",15,35,0,524,524,15,NA,NA,NA
22-Dec-14,SOUTHERN,ANDHRA PRADESH,RAIL,KOTHAGUDEM TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,"1,720",20,27,0,530,530,19,NA,NA,NA
22-Dec-14,EASTERN,BIHAR,RAIL,BARAUNI TPS,BIHAR STATE ELECTRICITY BOARD,STATE,210,20,0,0,0,0,0,Critical,SuperCritical,Under R & M
22-Dec-14,EASTERN,BIHAR,RAIL,MUZAFFARPUR TPS,KANTI BIJLEE UTPADAN NIGAM LTD.,CENTRAL,220,20,3,0,9,9,3,Critical,SuperCritical,No Import
22-Dec-14,EASTERN,BIHAR,PITHEAD,KAHALGAON TPS,NTPC LIMITED.,CENTRAL,"2,340",15,34,31,617,648,19,NA,NA,NA
22-Dec-14,WESTERN,CHHATTISGARH,RAIL,BARADARHA TPS,D.B.POWER CORP. LTD.,IPP,600,15,8,0,0,0,0,Critical,SuperCritical,New Unit
22-Dec-14,WESTERN,CHHATTISGARH,RAIL,PATHADI TPP,LANCO AMARKANTAK POWER PVT. LTD.,IPP,600,15,6,0,35,35,6,Critical,NA,SECL Supply 78% of ACQ
22-Dec-14,WESTERN,CHHATTISGARH,PITHEAD,KORBA-II,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,440,15,8,0,40,40,5,Critical,NA,Less Receipt
22-Dec-14,WESTERN,CHHATTISGARH,PITHEAD,KORBA-WEST TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,"1,340",15,19,0,87,87,5,Critical,NA,SECL Supply 98% of ACQ
22-Dec-14,WESTERN,CHHATTISGARH,RAIL,DSPM TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,500,15,8,0,150,150,19,NA,NA,NA
22-Dec-14,WESTERN,CHHATTISGARH,PITHEAD,SIPAT STPS,NTPC LIMITED.,CENTRAL,"2,980",15,44,2,160,162,4,Critical,NA,SECL Supply 80% of ACQ
22-Dec-14,WESTERN,CHHATTISGARH,RAIL,BHILAI TPS,NTPC-SAIL POWER  CO. PVT. LTD.,CENTRAL,500,20,7,98,189,287,41,NA,NA,NA
22-Dec-14,WESTERN,CHHATTISGARH,PITHEAD,KORBA STPS,NTPC LIMITED.,CENTRAL,"2,600",15,45,0,211,211,5,Critical,NA,SECL Supply 95% of ACQ
22-Dec-14,NORTHERN,DELHI,RAIL,RAJGHAT TPS,INDRAPRASTHA  POWER GENERATION COMPANY LIMITED,STATE,135,20,2,0,60,60,39,NA,NA,NA
22-Dec-14,NORTHERN,DELHI,RAIL,BADARPUR TPS,NTPC LIMITED.,CENTRAL,705,30,15,0,104,104,7,NA,NA,NA
22-Dec-14,WESTERN,GUJARAT,RAIL,SABARMATI (C STATION),TORRENT POWER LTD,PRIVATE,400,30,5,38,17,55,11,NA,NA,NA
22-Dec-14,WESTERN,GUJARAT,RAIL,SIKKA REP. TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,240,30,3,4,27,31,12,NA,NA,NA
22-Dec-14,WESTERN,GUJARAT,RAIL,GANDHI NAGAR TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,870,30,7,41,67,108,15,NA,NA,NA
22-Dec-14,WESTERN,GUJARAT,RAIL,UKAI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,"1,350",30,14,45,81,126,9,NA,NA,NA
22-Dec-14,WESTERN,GUJARAT,RAIL,WANAKBORI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,"1,470",30,16,0,199,199,12,NA,NA,NA
22-Dec-14,NORTHERN,HARYANA,RAIL,PANIPAT TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,"1,360",25,21,0,0,0,0,Critical,SuperCritical,CIL Supply 53% of ACQ
22-Dec-14,NORTHERN,HARYANA,RAIL,INDIRA GANDHI STPP,ARAVALI POWER COMPANY PRIVATE LIMITED,CENTRAL,"1,500",25,21,0,0,0,0,Critical,SuperCritical,CIL Supply 58% of ACQ
22-Dec-14,NORTHERN,HARYANA,RAIL,RAJIV GANDHI TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,"1,200",25,17,31,42,72,4,Critical,NA,CIL Supply 40% of ACQ
22-Dec-14,NORTHERN,HARYANA,RAIL,MAHATMA GANDHI TPS,JHAJJAR POWER LTD.,IPP,"1,320",25,17,23,85,108,6,Critical,NA,CIL Supply 58% of ACQ
22-Dec-14,NORTHERN,HARYANA,RAIL,YAMUNA NAGAR TPS,HARYANA POWER  GENERATION CORPORATION LIMITED,STATE,600,25,11,1,142,143,13,NA,NA,NA
22-Dec-14,EASTERN,JHARKHAND,RAIL,CHANDRAPURA(DVC) TPS,DAMODAR VALLEY CORPORATION,CENTRAL,890,20,10,0,21,21,2,Critical,SuperCritical,Coal Sup. for U-8 yet to start
22-Dec-14,EASTERN,JHARKHAND,RAIL,PATRATU TPS,JHARKHAND STATE ELECTRICITY BOARD,STATE,770,20,2,0,40,40,20,NA,NA,NA
22-Dec-14,EASTERN,JHARKHAND,ROAD,TENUGHAT TPS,TENUGHAT VIDYUT NIGAM LIMITED,STATE,420,20,5,0,97,97,18,NA,NA,NA
22-Dec-14,EASTERN,JHARKHAND,RAIL,KODARMA TPP,DAMODAR VALLEY CORPORATION,CENTRAL,"1,000",20,7,0,98,98,15,NA,NA,NA
22-Dec-14,EASTERN,JHARKHAND,RAIL,BOKARO 'B' TPS,DAMODAR VALLEY CORPORATION,CENTRAL,630,20,7,0,105,105,16,NA,NA,NA
22-Dec-14,EASTERN,JHARKHAND,RAIL,MAITHON RB TPP,MAITHON POWER LIMITED,IPP,"1,050",20,14,0,299,299,22,NA,NA,NA
22-Dec-14,SOUTHERN,KARNATAKA,RAIL,RAICHUR TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,"1,720",30,23,0,41,41,2,Critical,SuperCritical,Less receipt-SCCL
22-Dec-14,SOUTHERN,KARNATAKA,RAIL,BELLARY TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,"1,000",30,13,0,65,65,5,Critical,NA,Less Receipt
22-Dec-14,WESTERN,MADHYA PRADESH,RAIL,BINA TPS,JAYPEE BINA THERMAL POWER PLANT,IPP,500,25,5,20,53,73,13,NA,NA,NA
22-Dec-14,WESTERN,MADHYA PRADESH,RAIL,SATPURA TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,330",20,14,0,58,58,4,Critical,NA,SECL Supply 81% of ACQ
22-Dec-14,WESTERN,MADHYA PRADESH,RAIL,SANJAY GANDHI TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,340",20,16,0,66,66,4,Critical,NA,SECL Supply 84% of ACQ
22-Dec-14,WESTERN,MADHYA PRADESH,RAIL,SHRI SINGHAJI TPP,M. P. POWER GENERATING CORPORATION LIMITED,STATE,"1,200",20,8,0,91,91,11,NA,NA,NA
22-Dec-14,WESTERN,MADHYA PRADESH,PITHEAD,AMARKANTAK EXT TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,450,15,5,0,95,95,18,NA,NA,NA
22-Dec-14,WESTERN,MADHYA PRADESH,PITHEAD,VINDHYACHAL STPS,NTPC LIMITED.,CENTRAL,"4,260",15,72,134,141,275,4,Critical,NA,NCL Supply 91% of ACQ
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,TIRORA TPS,ADANI POWER LTD.,IPP,"3,300",20,35,1,1,2,0,Critical,SuperCritical,CIL Supply 86% of ACQ
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,EMCO WARORA TPS,EMCO ENERGY LTD,IPP,600,20,7,0,9,9,1,Critical,SuperCritical,NA
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,KORADI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,040",25,8,0,13,13,2,Critical,SuperCritical,MCL Supply  82%  of ACQ
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,PARAS TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,500,25,8,0,21,21,3,Critical,SuperCritical,Less Availability of Coal
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,BUTIBORI TPP,Vidarbha Industries Power Ltd.,IPP,600,20,7,5,22,27,4,Critical,NA,Less Receipt
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,AMARAVATI TPS,INDIABULLS POWER LTD.,IPP,540,20,4,0,23,23,6,Critical,NA,Data not received
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,DAHANU TPS,RELIANCE INFRASTRUCTURE LTD.,PRIVATE,500,25,8,65,36,100,13,NA,NA,NA
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,PARLI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,130",25,11,0,41,41,4,Critical,NA,CIL Supply 53% of ACQ
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,CHANDRAPUR(MAHARASHTRA) STPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"2,340",20,29,0,61,61,2,Critical,SuperCritical,MCL Supply 69% of ACQ
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,NASIK TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,630,25,10,0,111,111,11,NA,NA,NA
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,KHAPARKHEDA TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,340",25,18,0,119,119,6,Critical,NA,CIL Supply 65% of ACQ
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,BHUSAWAL TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,"1,420",20,18,0,122,122,7,NA,NA,NA
22-Dec-14,WESTERN,MAHARASHTRA,RAIL,MAUDA TPS,NTPC LIMITED.,CENTRAL,"1,000",20,17,242,317,559,33,NA,NA,NA
22-Dec-14,EASTERN,ORISSA,RAIL,STERLITE TPP,STERLITE ENERGY LIMITED,IPP,"2,400",20,17,52,72,124,7,NA,NA,NA
22-Dec-14,EASTERN,ORISSA,RAIL,KAMALANGA TPS,GMR ENERGY LIMITED,IPP,"1,050",20,8,35,96,131,16,NA,NA,NA
22-Dec-14,EASTERN,ORISSA,RAIL,IB VALLEY TPS,ORISSA POWER GENERATION CORPORATION LIMITED,STATE,420,15,7,0,190,190,27,NA,NA,NA
22-Dec-14,EASTERN,ORISSA,PITHEAD,TALCHER (OLD) TPS,NTPC LIMITED.,CENTRAL,460,15,9,0,314,314,36,NA,NA,NA
22-Dec-14,EASTERN,ORISSA,PITHEAD,TALCHER STPS,NTPC LIMITED.,CENTRAL,"3,000",15,57,9,580,589,10,NA,NA,NA
