DATE,REGION,STATE NAME,MODE OF TRANSPORT,STATION NAME,UTILITY,SECTOR,CAPACITY,NORMATIVE STOCKS REQUIRED IN DAYS,DAILY REQUIREMENT,ACTUAL STOCK IMPORT,ACTUAL STOCK INDIGENOUS,ACTUAL STOCK TOTAL,ACTUAL STOCK DAYS,CRITICAL,SUPER CRITICAL,REMARKS
2/7/2014,WESTERN,MAHARASHTRA,RAIL,BELA TPS,IDEAL ENERGY PROJECTS LTD.,IPP,270,20,2.7,0,0,0,0,Critical,SuperCritical,NA
2/7/2014,WESTERN,MAHARASHTRA,RAIL,BUTIBORI TPP,Vidarbha Industries Power Ltd.,IPP,600,20,4,0,0,0,0,Critical,SuperCritical,NA
2/7/2014,WESTERN,MADHYA PRADESH,PITHEAD,VINDHYACHAL STPS,NTPC LIMITED.,CENTRAL,4260,15,62.6,0.874,618.832,619.706,10,NA,NA,NA
2/7/2014,WESTERN,MADHYA PRADESH,RAIL,SATPURA TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,1330,20,19.2,20.806,600.358,621.164,32,NA,NA,NA
2/7/2014,WESTERN,MADHYA PRADESH,RAIL,SANJAY GANDHI TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,1340,20,18.3,0,206.777,206.777,11,NA,NA,NA
2/7/2014,WESTERN,MADHYA PRADESH,RAIL,BINA TPS,JAYPEE BINA THERMAL POWER PLANT,IPP,500,25,8.3,0,55.97,55.97,7,NA,NA,NA
2/7/2014,WESTERN,MADHYA PRADESH,PITHEAD,AMARKANTAK EXT TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,450,15,5.8,20.221,41.167,61.388,11,NA,NA,NA
2/7/2014,SOUTHERN,KARNATAKA,RAIL,RAICHUR TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,1720,30,25.8,41.849,28.012,69.861,3,Critical,SuperCritical,NA
2/7/2014,SOUTHERN,KARNATAKA,RAIL,BELLARY TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,1000,30,15.6,0,19.732,19.732,1,Critical,SuperCritical,NA
2/7/2014,EASTERN,JHARKHAND,RAIL,MAITHON RB TPP,MAITHON POWER LIMITED,IPP,1050,20,14.7,0,491.034,491.034,33,NA,NA,NA
2/7/2014,EASTERN,JHARKHAND,ROAD,TENUGHAT TPS,TENUGHAT VIDYUT NIGAM LIMITED,STATE,420,20,4.4,0,261.553,261.553,59,NA,NA,NA
2/7/2014,EASTERN,JHARKHAND,RAIL,BOKARO `B` TPS,DAMODAR VALLEY CORPORATION,CENTRAL,630,20,10.8,0,220.401,220.401,21,NA,NA,NA
2/7/2014,EASTERN,JHARKHAND,RAIL,PATRATU TPS,JHARKHAND STATE ELECTRICITY BOARD,STATE,770,20,2.8,0,128.82,128.82,47,NA,NA,NA
