Date,Region,Station Name,Mode of Transport,Station Name,Utility,Sector,Capacity,Normative Stocks Required (In Days),Daily Requirement,Actual Stock - Import,Actual Stock - Indigenous,Actual Stock - Total,Actual Stock - Days,Critical,Super Critical,Remarks
01-05-2008,EASTERN,BIHAR,RAIL,BARAUNI TPS,BIHAR STATE ELECTRICITY BOARD,STATE,210,20,1.1,13.54,0,13.54,12,NA,NA,NA
01-05-2008,EASTERN,BIHAR,RAIL,MUZAFFARPUR TPS,KANTI BIJLEE UTPADAN NIGAM LTD.,CENTRAL,220,20,1,0,0,0,0,Critical,Super Critical,NA
01-05-2008,EASTERN,BIHAR,PITHEAD,KAHALGAON TPS,NTPC LIMITED.,CENTRAL,2340,15,25.3,0,104.62,104.62,4,Critical,NA,Less Receipt - ECL
01-05-2008,EASTERN,JHARKHAND,RAIL,PATRATU TPS,JHARKHAND STATE ELECTRICITY BOARD,STATE,770,20,3.2,0,26.81,26.81,8,NA,NA,NA
01-05-2008,EASTERN,JHARKHAND,ROAD,TENUGHAT TPS,TENUGHAT VIDYUT NIGAM LIMITED,STATE,420,20,3.9,0,182.88,182.88,47,NA,NA,NA
01-05-2008,EASTERN,JHARKHAND,RAIL,BOKARO `B` TPS,DAMODAR VALLEY CORPORATION,CENTRAL,630,20,10,0,300.62,300.62,30,NA,NA,NA
01-05-2008,EASTERN,JHARKHAND,RAIL,CHANDRAPURA(DVC) TPS,DAMODAR VALLEY CORPORATION,CENTRAL,890,20,5.5,0,55.93,55.93,10,NA,NA,NA
01-05-2008,EASTERN,ORISSA,PITHEAD,IB VALLEY TPS,ORISSA POWER GENERATION CORPORATION LIMITED,STATE,420,15,8.1,0,93.92,93.92,12,NA,NA,NA
01-05-2008,EASTERN,ORISSA,PITHEAD,TALCHER (OLD) TPS,NTPC LIMITED.,CENTRAL,470,15,8.1,0,243.74,243.74,30,NA,NA,NA
01-05-2008,EASTERN,ORISSA,PITHEAD,TALCHER STPS,NTPC LIMITED.,CENTRAL,3000,15,56.5,0,521.67,521.67,9,NA,NA,NA
01-05-2008,EASTERN,WEST BENGAL,RAIL,DURGAPUR TPS,DAMODAR VALLEY CORPORATION,CENTRAL,340,20,4.4,0,0,0,0,Critical,Super Critical,Less Receipt
