REGION_ID,MON_YEAR,REGION,STATE,SECTOR,CATEGORY,FUEL,UTILITY,STATION,INSTALLED CAPACITY,PROGRAM GENERATION,ACTUAL GENERATION
REG4,`May-15,EASTERN,WEST BENGAL,PRIVATE,THERMAL,COAL,CESC,SOUTHERN REPL. TPS,135,81,64
REG1,`May-15,NORTHERN,RAJASTHAN,STATE,THERMAL,COAL,RRVUNL,SURATGARH TPS,"1,500",840,409
REG1,`May-15,NORTHERN,UTTAR PRADESH,CENTRAL,THERMAL,COAL,NTPC Ltd.,TANDA TPS,440,297,293
REG3,`May-15,SOUTHERN,TAMIL NADU,STATE,THERMAL,COAL,TNGDCL,METTUR TPS,"1,440",780,743
REG3,`May-15,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,METTUR DAM  HPS.,50,6,7
REG3,`May-15,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,MOYAR  HPS,36,12,0
REG1,`May-15,NORTHERN,UTTAR PRADESH,STATE,HYDRO,HYDRO,UPJVNL,KHARA  HPS,72,29,42
REG2,`May-15,WESTERN,GUJARAT,PRIVATE IPP,THERMAL,GAS,GPE CORP,PEGUTHAN CCPP,655,25,19
REG2,`May-15,WESTERN,GOA,PRIVATE IPP,THERMAL,NAPTHA,RELIANCE,GOA CCPP (Liq.),48,0,0
REG2,`May-15,WESTERN,MAHARASHTRA,STATE,HYDRO,HYDRO,MAHAGENCO,KOYNA DPH  HPS,36,10,15
REG1,`May-15,NORTHERN,PUNJAB,STATE,THERMAL,COAL,PSPCL,GND TPS(BHATINDA),440,133,69
REG3,`May-15,SOUTHERN,TELANGANA,STATE,HYDRO,HYDRO,TSGENCO,POCHAMPAD  HPS,27,0,0
REG1,`May-15,NORTHERN,DELHI,PRIVATE IPP,THERMAL,GAS,NDPL,RITHALA CCPP,108,0,0
REG2,`May-15,WESTERN,MAHARASHTRA,STATE,HYDRO,HYDRO,MAHAGENCO,VAITARNA  HPS,60,20,25
REG3,`May-15,SOUTHERN,KARNATAKA,STATE,HYDRO,HYDRO,KPCL,GHAT PRABHA  HPS,32,1,3
REG2,`May-15,WESTERN,MADHYA PRADESH,STATE,HYDRO,HYDRO,MPPGCL,MADHIKHERA  HPS,60,0,0
REG3,`May-15,SOUTHERN,TELANGANA,STATE,THERMAL,COAL,TSGENCO,KOTHAGUDEM TPS (NEW),"1,000",670,633
REG1,`May-15,NORTHERN,JAMMU AND KASHMIR,CENTRAL,HYDRO,HYDRO,NHPC,URI-II HPS,240,170,0
REG2,`May-15,WESTERN,MAHARASHTRA,PRIVATE IPP,THERMAL,COAL,WPCL,WARDHA WARORA TPP,540,120,290
REG3,`May-15,SOUTHERN,ANDHRA PRADESH,PRIVATE IPP,THERMAL,COAL,HNPC,VIZAG TPP,0,0,0
REG4,`May-15,EASTERN,BIHAR,CENTRAL,THERMAL,COAL,NTPC Ltd.,BARH II,"1,320",237,299
